            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.085625          0.10275                0           208353          -626417          113.479
        0.0877344         0.109063                0           156233          -617833         -135.787
        0.0898438         0.115375                0           103586          -608520          60.4017
        0.0919531         0.121688                0          51421.3          -598222          161.966
        0.0940625            0.128                0         -152.678          -326069          267.755
          0.09875            0.075                0           535020          -925722          2462.39
         0.101563         0.081625                0           469419          -908986          2201.21
         0.104375          0.08825                0           405507          -897364         -1242.63
         0.107188         0.094875                0           340063          -887506         -937.127
             0.11           0.1015                0           272728          -878623         -1040.65
         0.112812         0.108125                0           206943          -869609           382.92
         0.115625          0.11475                0           138881          -861099          1734.99
         0.118438         0.121375                0          69031.7          -849845         -604.409
          0.12125            0.128                0         -244.043          -533490          156.594
         0.120313           0.0725                0           685855     -1.22498e+06          21.2347
         0.123828        0.0794375                0           612115     -1.21271e+06         -447.146
         0.127344         0.086375                0           535333     -1.20158e+06          1986.14
         0.130859        0.0933125                0           458076     -1.19898e+06            -2736
         0.134375          0.10025                0           372481     -1.19573e+06           1024.2
         0.137891         0.107188                0           289434     -1.19546e+06          1841.69
         0.141406         0.114125                0           194486     -1.19122e+06         -63.5359
         0.144922         0.121063                0            98190     -1.18464e+06          242.968
         0.148438            0.128                0         -385.142          -692105          338.564
         0.141875             0.07                0           908202     -1.59094e+06          937.157
         0.146094          0.07725                0           827142     -1.58432e+06         -475.448
         0.150312           0.0845                0           739859     -1.58702e+06          5070.52
         0.154531          0.09175                0           637630       -1.601e+06         -1393.76
          0.15875            0.099                0           532461     -1.62042e+06          2443.44
         0.162969          0.10625                0           409694     -1.63559e+06          156.452
         0.167187           0.1135                0           279028     -1.64331e+06         -1733.21
         0.171406          0.12075                0           142597     -1.64689e+06         -338.695
         0.175625            0.128                0         -40.5129          -985501          41.0281
         0.163438           0.0675                0      1.25321e+06     -2.02477e+06          4775.67
         0.168359        0.0750625                0      1.18315e+06     -2.05683e+06         -329.553
         0.173281         0.082625                0       1.0741e+06     -2.11626e+06         -580.117
         0.178203        0.0901875                0           942590     -2.18442e+06         -9.53223
         0.183125          0.09775                0           766443     -2.23138e+06         -390.503
         0.188047         0.105313                0           573588     -2.26532e+06         -721.833
         0.192969         0.112875                0           376496     -2.27352e+06         -568.203
         0.197891         0.120438                0           183116     -2.26435e+06          1264.41
         0.202813            0.128                0         -117.654     -1.34725e+06          229.542
            0.185            0.065                0      1.87806e+06     -2.54471e+06          471.018
         0.190625         0.072875                0       1.8467e+06     -2.74079e+06          1769.31
          0.19625          0.08075                0       1.6344e+06     -2.97594e+06         -3812.32
         0.201875         0.088625                0      1.31007e+06     -3.13771e+06         -5593.83
           0.2075           0.0965                0           966858     -3.19344e+06         -5841.41
         0.213125         0.104375                0           624258     -3.11344e+06          2620.51
          0.21875          0.11225                0           353055     -3.00614e+06          104.226
         0.224375         0.120125                0           147467     -2.89815e+06         -593.395
             0.23            0.128                0         -64.6827     -1.86946e+06          81.2792
                0            0.085                0           276503          7.35302        -0.167139
                0         0.090375                0           236580          25.8116          5.53473
                0          0.09575                0           198278          19.0454          30.0013
                0         0.101125                0           161790          1.52708          -12.219
                0           0.1065                0           126648         -4.23281         -6.22756
                0         0.111875                0            93089         -2.47501          7.57665
                0          0.11725                0          60734.8         -1.86465          1.86501
                0         0.122625                0          29802.9         -7.85901          2.29496
                0            0.128                0         -29.4747          17.3273         0.958668
        0.0015625            0.085                0           276580         -11952.6        -0.461174
        0.0015625         0.090375                0           236529         -11426.5         -41.7074
        0.0015625          0.09575                0           198300         -10905.2         -67.1687
        0.0015625         0.101125                0           161697         -10413.8          56.0168
        0.0015625           0.1065                0           126690         -9972.06         -13.4586
        0.0015625         0.111875                0          93011.1         -9563.22         -38.9002
        0.0015625          0.11725                0          60761.8         -9202.17         -1.74685
        0.0015625         0.122625                0            29749         -8798.14         -21.0711
        0.0015625            0.128                0         -20.5715         -4691.77        -0.258315
         0.003125            0.085                0           276662         -23813.7         -51.6318
         0.003125         0.090375                0           236543         -22615.4          24.4661
         0.003125          0.09575                0           198321         -21829.5         -164.339
         0.003125         0.101125                0           161718         -20827.7         -76.2391
         0.003125           0.1065                0           126725         -20016.9         0.399059
         0.003125         0.111875                0          93048.5         -19187.7            86.19
         0.003125          0.11725                0            60779         -18331.3          1.63219
         0.003125         0.122625                0          29743.1         -17684.1          10.4806
         0.003125            0.128                0         -11.6683         -9400.86          -1.4753
        0.0046875            0.085                0           276764         -35557.7         -158.226
        0.0046875         0.090375                0           236701         -34042.8          16.2222
        0.0046875          0.09575                0           198378         -32674.2         -199.674
        0.0046875         0.101125                0           161743         -31269.1          11.6402
        0.0046875           0.1065                0           126796         -29984.2         -7.50563
        0.0046875         0.111875                0          93085.6         -28750.2          50.9057
        0.0046875          0.11725                0          60809.9         -27512.1          59.6951
        0.0046875         0.122625                0            29823         -26509.4          34.2464
        0.0046875            0.128                0         -14.6834           -14868         -1.41963
          0.00625            0.085                0           277006         -47652.4         -15.3224
          0.00625         0.090375                0           236892         -45505.5         -34.3983
          0.00625          0.09575                0           198586         -43384.1         -9.78833
          0.00625         0.101125                0           161779         -41706.8            99.58
          0.00625           0.1065                0           126885           -39802         -65.7935
          0.00625         0.111875                0          93159.5           -38362          1.57272
          0.00625          0.11725                0          60855.3         -36808.6         -25.4387
          0.00625         0.122625                0          29896.8         -35282.8          2.37708
          0.00625            0.128                0         -17.6985         -20335.2         -1.36396
        0.0078125            0.085                0           277267         -59844.1          218.599
        0.0078125         0.090375                0           237294         -56582.4          16.9616
        0.0078125          0.09575                0           198770         -54394.2          113.382
        0.0078125         0.101125                0           161897         -52016.4          138.312
        0.0078125           0.1065                0           127070           -49835         -34.8648
        0.0078125         0.111875                0          93391.8         -48185.8          -108.07
        0.0078125          0.11725                0          60946.3         -46001.3         -70.3946
        0.0078125         0.122625                0          29917.9         -44137.2          28.7776
        0.0078125            0.128                0         -16.9506         -25114.2        -0.826281
         0.009375            0.085                0           277468         -71737.1          379.063
         0.009375         0.090375                0           237661           -67700          73.4824
         0.009375          0.09575                0           198906         -65398.2           134.45
         0.009375         0.101125                0           162068         -62394.3           30.053
         0.009375           0.1065                0           127269         -59903.9          17.7596
         0.009375         0.111875                0          93544.3         -57744.2         -108.986
         0.009375          0.11725                0          60992.4         -55237.1         -43.9878
         0.009375         0.122625                0          29824.7         -53042.3          24.2725
         0.009375            0.128                0         -16.2027         -29893.2        -0.288603
        0.0109375            0.085                0           277644         -83483.3          437.486
        0.0109375         0.090375                0           237550         -79375.8          218.871
        0.0109375          0.09575                0           199031         -76356.5          106.385
        0.0109375         0.101125                0           162333         -72852.8          25.5653
        0.0109375           0.1065                0           127458         -69961.6          85.1616
        0.0109375         0.111875                0          93653.8         -67133.1         -31.9175
        0.0109375          0.11725                0            61018         -64485.5         -6.22443
        0.0109375         0.122625                0          29884.2         -61856.1         -61.0708
        0.0109375            0.128                0          8.42008         -35295.7          5.88281
           0.0125            0.085                0           277823         -95228.6          493.655
           0.0125         0.090375                0           237439         -91051.6           364.26
           0.0125          0.09575                0           199355         -87242.5          59.3424
           0.0125         0.101125                0           162772         -83160.9          57.8027
           0.0125           0.1065                0           127716         -80156.2          106.859
           0.0125         0.111875                0          93805.2         -76505.5          127.792
           0.0125          0.11725                0          61054.9         -73695.1          110.683
           0.0125         0.122625                0          29919.8         -70746.9          9.35212
           0.0125            0.128                0          33.0429         -40698.3          12.0542
           0.0125            0.062                0           455846          -127086         -209.509
           0.0125         0.064875                0           442070          -120275          72.6973
           0.0125          0.06775                0           419034          -115108          121.255
           0.0125         0.070625                0           394564          -110938         -29.8306
           0.0125           0.0735                0           370442          -107252          175.768
           0.0125         0.076375                0           346394          -103953           508.67
           0.0125          0.07925                0           323056          -100370          132.976
           0.0125         0.082125                0           300395         -97644.6          218.266
           0.0125            0.085                0           277823         -95228.6          493.655
          0.03875         0.059875                0           519182          -387597          -4.3784
        0.0381641        0.0627031                0           490332          -368548          209.648
        0.0375781        0.0655312                0           462298          -350983         -510.149
        0.0369922        0.0683594                0           434871          -334697         -113.188
        0.0364063        0.0711875                0           408293          -319109          597.765
        0.0358203        0.0740156                0           382377          -304751          528.176
        0.0352344        0.0768438                0           358076          -292680           1125.7
        0.0346484        0.0796719                0           333760          -280605          1618.67
        0.0340625           0.0825                0           309492          -268229          924.197
            0.065          0.05775                0           602934          -681478         -71.4144
        0.0638281        0.0605312                0           568327          -645902          46.1611
        0.0626562        0.0633125                0           535276          -613200         -42.2844
        0.0614844        0.0660937                0           503233          -582935         -160.707
        0.0603125         0.068875                0           471922          -554082         -107.298
        0.0591406        0.0716562                0           442419          -528141          317.547
        0.0579687        0.0744375                0           413605          -503269          391.112
        0.0567969        0.0772188                0           386016          -480296         -772.074
         0.055625             0.08                0           359080          -458537         -379.429
          0.09125         0.055625                0           740239     -1.02756e+06         -343.206
        0.0894922        0.0583594                0           695439          -970552         -48.3263
        0.0877344        0.0610938                0           652547          -918514         -259.576
        0.0859766        0.0638281                0           611323          -869768          820.937
        0.0842187        0.0665625                0           571528          -824177         -288.609
        0.0824609        0.0692969                0           534846          -783847          881.041
        0.0807031        0.0720313                0           498552          -744412         -432.418
        0.0789453        0.0747656                0           464593          -709069         -1448.53
        0.0771875           0.0775                0           430156          -672951          -503.51
           0.1175           0.0535                0           947862     -1.44506e+06          450.943
         0.115156        0.0561875                0           887664     -1.36283e+06         -403.772
         0.112812         0.058875                0           828883     -1.28387e+06          493.288
         0.110469        0.0615625                0           774404     -1.21403e+06         -966.801
         0.108125          0.06425                0           721818     -1.14915e+06         -428.602
         0.105781        0.0669375                0           671274     -1.08693e+06          1191.57
         0.103438         0.069625                0           623834     -1.02992e+06         -1438.96
         0.101094        0.0723125                0           578638          -977087          -1642.5
          0.09875            0.075                0           535020          -925722          2462.39
          0.14375         0.051375                0      1.25672e+06     -1.94331e+06          51.3542
          0.14082        0.0540156                0      1.17287e+06     -1.83109e+06          571.159
         0.137891        0.0566562                0      1.09186e+06     -1.72418e+06          2188.76
         0.134961        0.0592969                0      1.01556e+06     -1.62857e+06         -22.4463
         0.132031        0.0619375                0           942751     -1.53615e+06           -549.1
         0.129102        0.0645781                0           873105     -1.45202e+06          1022.91
         0.126172        0.0672188                0           806597     -1.37067e+06          1538.32
         0.123242        0.0698594                0           745242      -1.2965e+06          4380.21
         0.120313           0.0725                0           685855     -1.22498e+06          21.2347
             0.17          0.04925                0      1.72873e+06     -2.47785e+06          696.617
         0.166484        0.0518438                0      1.61184e+06     -2.34937e+06          1689.95
         0.162969        0.0544375                0      1.49705e+06     -2.22643e+06          1740.23
         0.159453        0.0570312                0      1.38599e+06     -2.10609e+06          331.861
         0.155938         0.059625                0      1.27959e+06     -1.99683e+06         -448.223
         0.152422        0.0622188                0      1.17798e+06     -1.88624e+06          1799.04
         0.148906        0.0648125                0      1.08053e+06      -1.7777e+06          1720.62
         0.145391        0.0674063                0           993504     -1.68326e+06         -1235.53
         0.141875             0.07                0           908202     -1.59094e+06          937.157
          0.19625         0.047125                0       2.5125e+06     -2.57689e+06         -368.823
         0.192148        0.0496719                0      2.37974e+06     -2.63949e+06          566.531
         0.188047        0.0522188                0      2.20986e+06     -2.62512e+06         -28.6814
         0.183945        0.0547656                0      2.03523e+06     -2.56007e+06         -993.756
         0.179844        0.0573125                0      1.86135e+06     -2.46881e+06          346.195
         0.175742        0.0598594                0      1.68525e+06     -2.36977e+06         -4125.77
         0.171641        0.0624063                0      1.52983e+06     -2.25253e+06          477.473
         0.167539        0.0649531                0      1.38538e+06      -2.1391e+06         -1128.02
         0.163438           0.0675                0      1.25321e+06     -2.02477e+06          4775.67
           0.2225            0.045                0      1.55299e+06     -1.82304e+06          4893.98
         0.217812           0.0475                0      3.92605e+06           290562         -3317.12
         0.213125             0.05                0      4.22238e+06     -1.11303e+06          3414.58
         0.208437           0.0525                0      3.83878e+06     -2.11022e+06          118.224
          0.20375            0.055                0      3.36443e+06     -2.57386e+06         -356.192
         0.199063           0.0575                0      2.85754e+06     -2.68343e+06          310.984
         0.194375             0.06                0      2.46875e+06      -2.7373e+06         -235.592
         0.189688           0.0625                0      2.15483e+06     -2.65601e+06         -1631.24
            0.185            0.065                0      1.87806e+06     -2.54471e+06          471.018
                0            0.062                0           480592         -90.9894         -1.78584
                0         0.064875                0           450685         -53.8704         -5.25759
                0          0.06775                0           422337          1.40415          15.6719
                0         0.070625                0           395496         -54.0475          25.6956
                0           0.0735                0           369969          -58.635          28.1238
                0         0.076375                0           345452         -10.9305          19.7612
                0          0.07925                0           321737         -4.95641          2.67474
                0         0.082125                0           298806         -27.2214         -2.88692
                0            0.085                0           276503          7.35302        -0.167139
        0.0015625            0.062                0           480382         -16952.4         -4.12641
        0.0015625         0.064875                0           450333         -15970.7          -7.9454
        0.0015625          0.06775                0           422203         -15035.9         -24.0194
        0.0015625         0.070625                0           395290         -14308.1         -106.263
        0.0015625           0.0735                0           369940         -13390.3          13.3496
        0.0015625         0.076375                0           345330         -13146.4         -33.3837
        0.0015625          0.07925                0           321674         -12585.6         -45.6956
        0.0015625         0.082125                0           298773         -12211.6           -2.398
        0.0015625            0.085                0           276580         -11952.6        -0.461174
         0.003125            0.062                0           480167           -33816         -10.1968
         0.003125         0.064875                0           450127         -31942.4         -30.2238
         0.003125          0.06775                0           421939         -29747.1         -101.116
         0.003125         0.070625                0           395190         -28252.4          121.496
         0.003125           0.0735                0           369745         -26977.9         -8.69185
         0.003125         0.076375                0           345325         -26101.7          34.3287
         0.003125          0.07925                0           321700         -25310.6         -137.611
         0.003125         0.082125                0           298897         -24586.6         -29.0239
         0.003125            0.085                0           276662         -23813.7         -51.6318
        0.0046875            0.062                0           479836           -51124          -14.104
        0.0046875         0.064875                0           449805         -47840.2         -22.4597
        0.0046875          0.06775                0           421424         -44442.8         -198.915
        0.0046875         0.070625                0           394994         -42609.9          151.496
        0.0046875           0.0735                0           369549         -40565.5         -30.7334
        0.0046875         0.076375                0           345424         -39166.4          54.4716
        0.0046875          0.07925                0           321764         -37882.9         -8.74673
        0.0046875         0.082125                0           298760         -36921.5          193.048
        0.0046875            0.085                0           276764         -35557.7         -158.226
          0.00625            0.062                0           479504         -68431.9          -18.011
          0.00625         0.064875                0           449169         -63370.4          24.4836
          0.00625          0.06775                0           420951         -59212.3         -241.409
          0.00625         0.070625                0           394808         -56982.9          116.018
          0.00625           0.0735                0           369688         -54017.4          12.2099
          0.00625         0.076375                0           345553         -51913.3          -86.864
          0.00625          0.07925                0           321889         -50484.2          43.4953
          0.00625         0.082125                0           298865           -49156          182.602
          0.00625            0.085                0           277006         -47652.4         -15.3224
        0.0078125            0.062                0           477596         -87066.8          5.65412
        0.0078125         0.064875                0           447843         -79171.5         -69.1222
        0.0078125          0.06775                0           420216         -74258.6          152.605
        0.0078125         0.070625                0           394919         -70503.7          98.0396
        0.0078125           0.0735                0           369889         -67375.5          53.1657
        0.0078125         0.076375                0           345685           -64631         -242.997
        0.0078125          0.07925                0           322040         -63213.8         -106.663
        0.0078125         0.082125                0           299546         -61743.8         -98.9367
        0.0078125            0.085                0           277267         -59844.1          218.599
         0.009375            0.062                0           475493          -105866          11.2151
         0.009375         0.064875                0           445957         -94199.9         -78.8669
         0.009375          0.06775                0           419827         -87763.1          156.213
         0.009375         0.070625                0           394961         -83974.9          74.2238
         0.009375           0.0735                0           370090         -80733.6          94.1216
         0.009375         0.076375                0           345848         -77641.5         -309.036
         0.009375          0.07925                0           322207         -75939.2         -260.744
         0.009375         0.082125                0           299916         -74028.3          73.4585
         0.009375            0.085                0           277468         -71737.1          379.063
        0.0109375            0.062                0           465954          -116745          -98.801
        0.0109375         0.064875                0           444367          -108183          96.0605
        0.0109375          0.06775                0           419469          -101436          221.866
        0.0109375         0.070625                0           394635         -97592.2         -152.707
        0.0109375           0.0735                0           370207         -94154.6         -35.7242
        0.0109375         0.076375                0           345957         -90910.2          -145.16
        0.0109375          0.07925                0           322566         -88212.5         -71.6829
        0.0109375         0.082125                0           300120         -85933.2          242.227
        0.0109375            0.085                0           277644         -83483.3          437.486
           0.0125            0.062                0           455846          -127086         -209.509
           0.0125         0.064875                0           442070          -120275          72.6973
           0.0125          0.06775                0           419034          -115108          121.255
           0.0125         0.070625                0           394564          -110938         -29.8306
           0.0125           0.0735                0           370442          -107252          175.768
           0.0125         0.076375                0           346394          -103953           508.67
           0.0125          0.07925                0           323056          -100370          132.976
           0.0125         0.082125                0           300395         -97644.6          218.266
           0.0125            0.085                0           277823         -95228.6          493.655
           0.0125            0.052                0           524444         -68100.4          42.2978
           0.0125          0.05325                0           514590         -26871.3          -200.51
           0.0125           0.0545                0           504541         -27368.9         -136.708
           0.0125          0.05575                0           497919         -27874.1         -156.415
           0.0125            0.057                0           492232         -28649.6         -128.549
           0.0125          0.05825                0           486461         -29549.3         -66.0267
           0.0125           0.0595                0           480987           -30237         -37.4552
           0.0125          0.06075                0           470549         -29231.1         -38.3991
           0.0125            0.062                0           460111         -28225.3         -39.3431
          0.03875         0.049875                0           556948         -64037.3         -2.99802
          0.03875         0.051125                0           555592         -66290.3          1.75362
          0.03875         0.052375                0           554211         -68442.9          1.40436
          0.03875         0.053625                0           552614         -70566.7          19.7155
          0.03875         0.054875                0           551014         -72739.4          15.8231
          0.03875         0.056125                0           549435         -74826.5          9.78601
          0.03875         0.057375                0           547853         -76846.1         0.541199
          0.03875         0.058625                0           546151         -78782.9         -12.1425
          0.03875         0.059875                0           519182          -387597          -4.3784
            0.065          0.04775                0           664971         -90659.9         -1.86918
            0.065            0.049                0           663174         -94415.6          2.65814
            0.065          0.05025                0           661369         -98200.3         -6.27237
            0.065           0.0515                0           659455          -102069         -25.1707
            0.065          0.05275                0           657354          -105780         -45.2534
            0.065            0.054                0           655292          -109346         -30.9491
            0.065          0.05525                0           653200          -112918         -16.7087
            0.065           0.0565                0           650914          -116457          9.12714
            0.065          0.05775                0           602934          -681478         -71.4144
          0.09125         0.045625                0           831098          -123809          5.35513
          0.09125         0.046875                0           828745          -129663         0.649231
          0.09125         0.048125                0           826397          -135557         -42.5948
          0.09125         0.049375                0           823832          -141274         -69.7867
          0.09125         0.050625                0           821157          -146888          -86.457
          0.09125         0.051875                0           818460          -152449          -49.228
          0.09125         0.053125                0           815735          -157933           12.774
          0.09125         0.054375                0           812824          -163289          29.2207
          0.09125         0.055625                0           740239     -1.02756e+06         -343.206
           0.1175           0.0435                0      1.07357e+06          -164260         -11.5739
           0.1175          0.04475                0      1.07066e+06          -172974         -35.2463
           0.1175            0.046                0      1.06783e+06          -181541         -40.9014
           0.1175          0.04725                0      1.06458e+06          -189807         -93.4354
           0.1175           0.0485                0      1.06108e+06          -198034         -76.9977
           0.1175          0.04975                0      1.05755e+06          -206309         -16.4525
           0.1175            0.051                0      1.05403e+06          -214698          2.01386
           0.1175          0.05225                0      1.05031e+06          -222625          70.9865
           0.1175           0.0535                0           947862     -1.44506e+06          450.943
          0.14375         0.041375                0      1.42257e+06          -209243          -2.2589
          0.14375         0.042625                0       1.4191e+06          -222166         -13.1922
          0.14375         0.043875                0      1.41563e+06          -235088         -24.1248
          0.14375         0.045125                0      1.41191e+06          -247751         -42.0098
          0.14375         0.046375                0      1.40787e+06          -260216         -47.9476
          0.14375         0.047625                0      1.40384e+06          -272681          -53.886
          0.14375         0.048875                0      1.39914e+06          -285058         -54.3554
          0.14375         0.050125                0      1.39441e+06          -297117          12.2949
          0.14375         0.051375                0      1.25672e+06     -1.94331e+06          51.3542
             0.17          0.03925                0      1.93154e+06          -242284          -76.031
             0.17           0.0405                0      1.92875e+06          -263668          75.9388
             0.17          0.04175                0      1.92529e+06          -284138          61.4756
             0.17            0.043                0      1.92147e+06          -304446          48.8562
             0.17          0.04425                0      1.91714e+06          -324439          70.4008
             0.17           0.0455                0      1.91284e+06          -344421          94.1839
             0.17          0.04675                0      1.90836e+06          -364036         -29.7336
             0.17            0.048                0      1.90277e+06          -383395         -1.81317
             0.17          0.04925                0      1.72873e+06     -2.47785e+06          696.617
          0.19625         0.037125                0      2.67435e+06          -199523         -127.684
          0.19625         0.038375                0      2.67707e+06          -232953          288.939
          0.19625         0.039625                0      2.67987e+06          -266776          63.0718
          0.19625         0.040875                0      2.68324e+06          -301794          57.0565
          0.19625         0.042125                0      2.68408e+06          -335080          -488.68
          0.19625         0.043375                0      2.68475e+06          -368869         -378.566
          0.19625         0.044625                0      2.68523e+06          -402649         -35.7308
          0.19625         0.045875                0       2.6847e+06          -436730          495.745
          0.19625         0.047125                0       2.5125e+06     -2.57689e+06         -368.823
           0.2225            0.035                0       1.9562e+06      6.33917e+06         -17374.7
           0.2225          0.03625                0         -50.6143         -43.6228          10.8851
           0.2225           0.0375                0         -56.4337         -33.4596          13.0717
           0.2225          0.03875                0         -56.7789         -17.7125          16.3634
           0.2225             0.04                0         -46.1759          9.20263          21.8655
           0.2225          0.04125                0         -35.5728          36.1178          27.3676
           0.2225           0.0425                0         -48.1815          60.9889          21.7584
           0.2225          0.04375                0         -72.3961           84.838          10.5936
           0.2225            0.045                0         -96.6109          108.687         -0.57128
                0            0.052                0           491449         -79.8166         -13.7711
                0          0.05325                0           490399          36.5953          27.1632
                0           0.0545                0           489293         -14.6301          14.7068
                0          0.05575                0           488067         -43.8898          5.93213
                0            0.057                0           486604         -29.2174          4.52078
                0          0.05825                0           485141         -14.5454          3.10944
                0           0.0595                0           483653         -7.24087          2.07766
                0          0.06075                0           482154         -3.62043          1.23568
                0            0.062                0           480655                0          0.39369
        0.0015625            0.052                0           491879         -1023.14          19.9772
        0.0015625          0.05325                0           490770         -1282.23          5.33568
        0.0015625           0.0545                0           489682         -1506.18          8.70394
        0.0015625          0.05575                0           488276         -1782.39          8.07493
        0.0015625            0.057                0           486799         -1838.81          15.5147
        0.0015625          0.05825                0           485197         -1952.55          6.36463
        0.0015625           0.0595                0           483614         -1883.66         -4.54169
        0.0015625          0.06075                0           482061         -1813.73        -0.908518
        0.0015625            0.062                0           480382         -16952.4         -4.12641
         0.003125            0.052                0           492293          -2146.2        -0.532127
         0.003125          0.05325                0           491295         -2766.09         -21.6357
         0.003125           0.0545                0           490107         -3324.88          31.3398
         0.003125          0.05575                0           488802         -3490.79         -13.9927
         0.003125            0.057                0           486931         -4059.41         -4.82163
         0.003125          0.05825                0           485275         -4212.57         -1.41073
         0.003125           0.0595                0           483549         -3880.13           13.935
         0.003125          0.06075                0           482007         -3755.34        -0.109497
         0.003125            0.062                0           480167           -33816         -10.1968
        0.0046875            0.052                0           493838         -3044.23         -10.4973
        0.0046875          0.05325                0           492377         -4280.43         -54.2652
        0.0046875           0.0545                0           491029         -5065.57         -32.4201
        0.0046875          0.05575                0           489126         -5688.38         -29.0611
        0.0046875            0.057                0           487191         -6336.13         -23.0437
        0.0046875          0.05825                0           485418         -6697.25         -18.8924
        0.0046875           0.0595                0           483518         -6174.28          19.7238
        0.0046875          0.06075                0           481741         -5769.29          6.12907
        0.0046875            0.062                0           479836           -51124          -14.104
          0.00625            0.052                0           495382         -3942.26         -20.4625
          0.00625          0.05325                0           493945         -5693.46          14.2396
          0.00625           0.0545                0           492502         -7646.99          64.3733
          0.00625          0.05575                0           490007         -8124.37          18.5978
          0.00625            0.057                0           487513         -8601.75         -27.1776
          0.00625          0.05825                0           485569         -9158.62         -33.6306
          0.00625           0.0595                0           483625         -8631.73         -23.9408
          0.00625          0.06075                0           481588         -7911.02         -32.0912
          0.00625            0.062                0           479504         -68431.9          -18.011
        0.0078125            0.052                0           498765         -4778.36         0.736235
        0.0078125          0.05325                0           495771         -8477.16         -25.8229
        0.0078125           0.0545                0           494073           -10736          40.4252
        0.0078125          0.05575                0           491932           -11647          41.2251
        0.0078125            0.057                0           489399         -11972.1          14.1207
        0.0078125          0.05825                0           485967         -12366.8          30.6346
        0.0078125           0.0595                0           482597         -10803.4          32.7268
        0.0078125          0.06075                0           480235         -9849.67          19.6151
        0.0078125            0.062                0           477596         -87066.8          5.65412
         0.009375            0.052                0           502433         -5604.83          26.9352
         0.009375          0.05325                0           499427         -9317.94         -3.34869
         0.009375           0.0545                0           496420           -13031         -33.6326
         0.009375          0.05575                0           493829         -15483.9          31.4455
         0.009375            0.057                0           490087         -15902.6          62.9906
