            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
           0.2675            0.128                0         -138.695     -1.99468e+06          862.777
         0.276875            0.128                0          129.628     -1.87172e+06          121.743
          0.28625            0.128                0         -563.354     -1.78457e+06           967.78
         0.295625            0.128                0          -474.65     -1.66371e+06          350.205
            0.305            0.128                0         -72.6719     -1.47628e+06         -109.911
            0.185            0.065                0      1.69441e+06     -2.55063e+06         -497.184
         0.190625         0.072875                0      1.61723e+06     -2.66178e+06         -2008.64
          0.19625          0.08075                0      1.46553e+06     -2.78073e+06          4199.35
         0.201875         0.088625                0      1.23049e+06     -2.90179e+06          2462.35
           0.2075           0.0965                0           966631     -2.95707e+06          5255.26
         0.213125         0.104375                0           681278     -2.97067e+06         -1892.02
          0.21875          0.11225                0           418073       -2.934e+06         -1332.06
         0.224375         0.120125                0           188669     -2.87201e+06         -743.798
             0.23            0.128                0          92.1168     -1.73366e+06          51.6395
         0.189899        0.0636006                0      1.88674e+06     -2.70317e+06         -597.535
         0.194882        0.0705864                0      1.82775e+06     -2.82588e+06         -117.426
         0.199874        0.0775725                0      1.69003e+06     -2.99211e+06         -5223.49
         0.204875        0.0845586                0       1.4726e+06     -3.10089e+06         -6810.89
         0.209885        0.0915443                0      1.19285e+06     -3.19437e+06         -119.328
         0.214902        0.0985292                0           901195     -3.20016e+06         -308.207
         0.219928         0.105513                0           636572     -3.17625e+06          2420.65
         0.224961         0.112496                0           390582     -3.10871e+06          3472.39
         0.230001         0.119476                0           189986     -3.03266e+06          2056.61
         0.194799        0.0622013                0      2.11578e+06     -2.86119e+06          567.232
         0.199139        0.0682978                0      2.07358e+06     -3.00365e+06         -431.641
         0.203498         0.074395                0      1.95339e+06     -3.18667e+06         -171.139
         0.207875        0.0804922                0      1.75576e+06     -3.36623e+06         -9935.09
         0.212269        0.0865886                0      1.47851e+06     -3.46989e+06         -7154.39
         0.216679        0.0926834                0      1.19271e+06     -3.48263e+06         -6809.54
         0.221105        0.0987762                0           900399     -3.46654e+06         -4508.03
         0.225546         0.104866                0           630389     -3.38935e+06         -1975.45
         0.230001         0.110953                0           409908     -3.30864e+06         -2311.36
         0.199698        0.0608019                0       2.3947e+06     -3.00425e+06         -57.0742
         0.203396        0.0660092                0      2.39295e+06      -3.1907e+06          398.984
         0.207123        0.0712176                0       2.2705e+06     -3.41001e+06         -6564.77
         0.210875        0.0764258                0      2.06047e+06     -3.60868e+06         -897.992
         0.214654        0.0816328                0      1.81113e+06     -3.73841e+06         -7633.07
         0.218457        0.0868376                0      1.49484e+06     -3.81799e+06          9072.07
         0.222283        0.0920392                0      1.20031e+06     -3.78891e+06         -5912.89
         0.226132        0.0972367                0           923167     -3.74454e+06         -3665.58
         0.230002         0.102429                0           675138     -3.65411e+06         -4653.06
         0.204597        0.0594025                0      2.75558e+06     -3.17766e+06          1568.18
         0.207654        0.0637206                0       2.7709e+06     -3.39615e+06          3363.39
         0.210747        0.0680401                0      2.68906e+06     -3.64812e+06          -963.49
         0.213876        0.0723594                0      2.50336e+06     -3.90811e+06         -650.559
         0.217038        0.0766771                0      2.21568e+06     -4.09655e+06          10119.7
         0.220234        0.0809919                0      1.89959e+06     -4.16105e+06          1066.71
          0.22346        0.0853023                0      1.59358e+06     -4.20044e+06          1974.37
         0.226717        0.0896072                0      1.31288e+06     -4.17291e+06          343.806
         0.230002        0.0939055                0      1.04285e+06     -4.08662e+06         -5161.05
         0.209496        0.0580032                0      3.23348e+06     -3.32027e+06         -1284.13
         0.211911         0.061432                0      3.29231e+06     -3.58029e+06         -2502.34
         0.214371        0.0648626                0      3.25864e+06     -3.96476e+06          11442.6
         0.216876         0.068293                0      3.01972e+06     -4.24033e+06          2919.75
         0.219423        0.0717214                0      2.76341e+06     -4.45516e+06          916.797
         0.222011        0.0751461                0      2.43113e+06     -4.61856e+06          3579.31
         0.224638        0.0785654                0      2.16469e+06     -4.67799e+06          1505.83
         0.227303        0.0819778                0      1.81367e+06     -4.71034e+06         -4998.71
         0.230003        0.0853818                0       1.5286e+06     -4.63664e+06           6028.3
         0.214396        0.0566038                0      3.92507e+06      -3.4806e+06         -10.2419
         0.216168        0.0591434                0      4.01986e+06     -3.82133e+06          904.605
         0.217995        0.0616851                0      3.94898e+06     -4.23556e+06         -153.602
         0.219876        0.0642266                0      3.76598e+06     -4.60757e+06          192.343
         0.221807        0.0667657                0      3.51258e+06     -4.89909e+06          225.695
         0.223788        0.0693003                0      3.20121e+06     -5.10951e+06         -14.5801
         0.225816        0.0718285                0      2.88587e+06     -5.23507e+06          1351.17
         0.227888        0.0743484                0       2.5498e+06     -5.31459e+06          1009.24
         0.230003        0.0768582                0      2.24791e+06     -5.30396e+06           1743.5
         0.219295        0.0552045                0      5.16944e+06     -3.59616e+06         -2535.31
         0.220425        0.0568548                0      5.20726e+06     -4.11187e+06          3907.53
          0.22162        0.0585076                0      5.11039e+06     -4.67386e+06         -2936.24
         0.222876        0.0601602                0      4.90805e+06     -5.09505e+06         -2991.95
         0.224192          0.06181                0      4.64467e+06     -5.45105e+06         -1835.92
         0.225565        0.0634545                0      4.30618e+06     -5.71823e+06          2151.08
         0.226993        0.0650916                0       3.9967e+06      -5.9084e+06          475.422
         0.228474        0.0667189                0      3.67388e+06     -6.06764e+06         -3496.48
         0.230004        0.0683346                0      3.38122e+06      -6.1501e+06         -3675.26
         0.224194        0.0538051                0      7.64232e+06     -4.51943e+06         -3044.77
         0.224682        0.0545662                0      7.34797e+06     -4.98783e+06         -3359.01
         0.225244        0.0553301                0      7.06524e+06     -5.49678e+06         -3703.16
         0.225876        0.0560938                0      6.78654e+06     -5.89323e+06         -1624.74
         0.226577        0.0568542                0      6.51812e+06     -6.26669e+06          1386.32
         0.227342        0.0576087                0      6.22796e+06     -6.56848e+06          1536.17
         0.228171        0.0583546                0      5.92874e+06     -6.85046e+06          277.531
         0.229059        0.0590895                0      5.64157e+06     -7.07565e+06          370.992
         0.230005        0.0598109                0      5.36038e+06     -7.30039e+06          867.199
           0.2225            0.045                0      2.07267e+06     -3.19126e+06         -8371.23
         0.217812           0.0475                0      4.10767e+06     -1.88302e+06          425.495
         0.213125             0.05                0      3.71435e+06     -2.73869e+06          2653.33
         0.208437           0.0525                0      3.20703e+06     -3.01609e+06          782.375
          0.20375            0.055                0      2.82774e+06     -3.04363e+06          480.156
         0.199063           0.0575                0      2.45865e+06     -2.96651e+06           1330.2
         0.194375             0.06                0      2.15764e+06     -2.85569e+06          1461.26
         0.189688           0.0625                0      1.91113e+06     -2.70798e+06         -690.109
            0.185            0.065                0      1.69441e+06     -2.55063e+06         -497.184
         0.223438            0.045                0      1.54297e+06     -2.37269e+06         -6248.75
         0.219035        0.0472177                0      4.17858e+06      -1.6423e+06          1353.76
         0.214698        0.0494791                0      3.91217e+06     -2.60332e+06          1506.28
         0.210424        0.0517771                0      3.43382e+06     -2.95275e+06         -2482.47
          0.20621        0.0541052                0      3.02407e+06     -3.06916e+06         -145.303
         0.202054        0.0564571                0      2.66106e+06     -3.05466e+06          1299.51
         0.197952        0.0588271                0      2.36306e+06     -2.94032e+06          1393.38
         0.193902        0.0612099                0      2.10697e+06     -2.84046e+06          399.531
         0.189899        0.0636006                0      1.88674e+06     -2.70317e+06         -597.535
         0.224375            0.045                0      1.01328e+06     -1.55413e+06         -4126.31
         0.220257        0.0469354                0      4.01063e+06     -1.25155e+06           652.82
          0.21627        0.0489582                0      4.11655e+06     -2.34438e+06         -12099.2
          0.21241        0.0510543                0      3.66705e+06     -2.85626e+06          -695.58
          0.20867        0.0532104                0      3.24196e+06     -3.04138e+06         -374.111
         0.205045        0.0554141                0       2.9154e+06     -3.08298e+06          904.289
         0.201529        0.0576541                0       2.5841e+06     -3.04326e+06          68.4883
         0.198116        0.0599197                0      2.34311e+06     -2.94063e+06          975.317
         0.194799        0.0622013                0      2.11578e+06     -2.86119e+06          567.232
         0.225312            0.045                0           483588          -735561         -2003.84
         0.221479        0.0466531                0      3.67289e+06     -1.04571e+06          5997.36
         0.217843        0.0484373                0      4.23928e+06     -2.00819e+06         -1397.62
         0.214396        0.0503314                0      3.92252e+06     -2.70861e+06          2097.79
         0.211129        0.0523156                0      3.54167e+06       -2.958e+06          -1944.1
         0.208036        0.0543712                0      3.16995e+06     -3.10281e+06          327.644
         0.205106        0.0564812                0      2.89166e+06     -3.12243e+06          1972.43
          0.20233        0.0586296                0      2.61327e+06     -3.07943e+06         -604.008
         0.199698        0.0608019                0       2.3947e+06     -3.00425e+06         -57.0742
          0.22625            0.045                0         -46099.1            82997          118.605
         0.222702        0.0463708                0      2.71278e+06          -880186          5546.31
         0.219415        0.0479165                0      4.50386e+06     -1.54142e+06          452.558
         0.216382        0.0496086                0      4.21174e+06     -2.42907e+06         -9687.36
         0.213589        0.0514208                0       3.8657e+06     -2.85449e+06          625.314
         0.211027        0.0533283                0      3.54591e+06     -3.03245e+06          668.768
         0.208683        0.0553082                0      3.23327e+06     -3.14825e+06          1949.48
         0.206544        0.0573394                0      2.97387e+06     -3.18065e+06          2741.92
         0.204597        0.0594025                0      2.75558e+06     -3.17766e+06          1568.18
         0.227187            0.045                0         -34566.7          62248.2          95.3351
         0.223924        0.0460885                0      1.14849e+06          -425922         -2471.87
         0.220988        0.0473956                0      4.03257e+06          -821618          3893.52
         0.218368        0.0488857                0      4.41594e+06        -2.02e+06          1065.28
         0.216049         0.050526                0       4.2483e+06     -2.61073e+06         -2084.66
         0.214018        0.0522853                0      3.95765e+06      -2.9134e+06          1901.83
          0.21226        0.0541353                0      3.70624e+06     -3.10157e+06          4554.62
         0.210758        0.0560493                0      3.47279e+06     -3.22195e+06          3740.61
         0.209496        0.0580032                0      3.23348e+06     -3.32027e+06         -1284.13
         0.228125            0.045                0         -23034.2          41499.3          72.0648
         0.225146        0.0458063                0           488918           246588         -398.546
         0.222561        0.0468747                0      3.10247e+06          -238077          11042.4
         0.220354        0.0481629                0      4.61088e+06     -1.21658e+06          2625.39
         0.218509        0.0496311                0       4.6287e+06      -2.1019e+06         -1171.42
         0.217009        0.0512424                0       4.5054e+06     -2.63925e+06           4478.9
         0.215836        0.0529623                0      4.30049e+06     -2.98133e+06         -5178.22
         0.214972        0.0547591                0      4.14735e+06     -3.25218e+06         -9010.23
         0.214396        0.0566038                0      3.92507e+06      -3.4806e+06         -10.2419
         0.229063            0.045                0           -11502          20750.7          48.7951
         0.226369         0.045524                0            14516          21728.5          20.8483
         0.224133        0.0463538                0      1.00101e+06           127815         -1345.78
          0.22234          0.04744                0      3.91244e+06          32578.7          5483.97
         0.220969        0.0487363                0      4.96923e+06     -1.08114e+06          4431.87
             0.22        0.0501995                0      5.26505e+06     -1.72578e+06         -6454.01
         0.219413        0.0517894                0      5.35113e+06     -2.58237e+06         -3500.31
         0.219186         0.053469                0      5.30458e+06     -3.09808e+06          2364.22
         0.219295        0.0552045                0      5.16944e+06     -3.59616e+06         -2535.31
             0.23            0.045                0          30.4229           1.8721          25.5249
         0.227591        0.0452417                0         -12123.6          13609.8         -598.081
         0.225706        0.0458329                0           270416           284620          34.8392
         0.224326        0.0467172                0           852381           803871         -17.0963
         0.223429        0.0478415                0      1.57149e+06           587021          1040.82
         0.222991        0.0491565                0      5.92567e+06           810559         -5051.33
          0.22299        0.0506164                0      7.55774e+06     -1.11339e+06         -12244.8
           0.2234        0.0521788                0      5.32179e+06     -1.35624e+06         -7086.31
         0.224194        0.0538051                0      7.64232e+06     -4.51943e+06         -3044.77
           0.0125            0.085                0           272906         -93652.9          605.217
           0.0125         0.090375                0           233372         -88811.3          465.475
           0.0125          0.09575                0           194842         -85080.3          99.8644
           0.0125         0.101125                0           159813         -81620.8         -16.9297
           0.0125           0.1065                0           124765         -78666.1          -56.827
           0.0125         0.111875                0          91876.7         -75404.9           -342.4
           0.0125          0.11725                0          59937.9           -72309           127.33
           0.0125         0.122625                0          29446.6         -69504.3         -22.0308
           0.0125            0.128                0          2.17972         -39913.1          15.8353
        0.0340625           0.0825                0           303189          -262742          1381.33
        0.0347656        0.0881875                0           259979          -255414          137.802
        0.0354687         0.093875                0           218574          -248830         -114.224
        0.0361719        0.0995625                0           178037          -242641          606.783
         0.036875          0.10525                0           139304          -237436          593.614
        0.0375781         0.110938                0           102785          -232064         -249.267
        0.0382813         0.116625                0          67439.7          -226681         -51.1277
        0.0389844         0.122313                0          32998.4          -221235          126.593
        0.0396875            0.128                0         -72.6851          -127258          78.4392
         0.055625             0.08                0           350551          -448470         -1182.15
        0.0570312            0.086                0           301897          -438605         -905.071
        0.0584375            0.092                0           254158          -428334          71.3658
        0.0598437            0.098                0           209265          -420551          1081.34
          0.06125            0.104                0           165039          -412668          146.044
        0.0626563             0.11                0           122400          -405052         -1102.65
        0.0640625            0.116                0          79789.7          -396350         -318.324
        0.0654688            0.122                0          39408.4          -388691          41.5209
         0.066875            0.128                0         -50.5098          -238320          118.387
        0.0771875           0.0775                0           421983          -662416          276.563
        0.0792969        0.0838125                0           365710          -647577          1006.62
        0.0814062         0.090125                0           309370          -633770         -268.289
        0.0835156        0.0964375                0           255872          -623180          40.2861
         0.085625          0.10275                0           203254          -613975          804.472
        0.0877344         0.109063                0           152398          -605262          -446.54
        0.0898438         0.115375                0           100770          -595020           891.99
        0.0919531         0.121688                0          50252.3          -585311         -41.5426
        0.0940625            0.128                0         -123.577          -318605          217.694
          0.09875            0.075                0           522993          -911904          1040.27
         0.101562         0.081625                0           457156          -891702          988.946
         0.104375          0.08825                0           392408          -878966         -903.227
         0.107188         0.094875                0           327775          -867627         -636.467
             0.11           0.1015                0           263054          -857009          904.495
         0.112812         0.108125                0           198749          -848939          1107.57
         0.115625          0.11475                0           132898          -838963         -1038.54
         0.118438         0.121375                0          66896.7          -828535          -194.21
          0.12125            0.128                0         -336.723          -489658          357.518
         0.120313           0.0725                0           665543     -1.20549e+06          1746.94
         0.123828        0.0794375                0           591590     -1.18979e+06          1395.03
         0.127344         0.086375                0           514675     -1.17788e+06         -1338.24
         0.130859        0.0933125                0           437168     -1.17011e+06         -5014.62
         0.134375          0.10025                0           355671     -1.16457e+06         -1568.56
         0.137891         0.107188                0           271408     -1.16076e+06          -1514.3
         0.141406         0.114125                0           184623     -1.15646e+06          395.445
         0.144922         0.121063                0          93238.4     -1.14745e+06          162.035
         0.148438            0.128                0          -355.88          -669605          290.203
         0.141875             0.07                0           872881      -1.5653e+06          -486.85
         0.146094          0.07725                0           789040      -1.5562e+06          973.883
         0.150312           0.0845                0           706651     -1.55583e+06         -4839.89
         0.154531          0.09175                0           604693      -1.5627e+06         -495.545
          0.15875            0.099                0           498952     -1.56855e+06          1713.47
         0.162969          0.10625                0           384451     -1.57723e+06         -228.842
         0.167188           0.1135                0           263372     -1.58313e+06           8.9541
         0.171406          0.12075                0           134768     -1.58374e+06          20.7575
         0.175625            0.128                0         -87.7147          -947028          -27.564
         0.163438           0.0675                0      1.18483e+06     -2.00687e+06          225.285
         0.168359        0.0750625                0      1.09529e+06     -2.01607e+06         -1288.99
         0.173281         0.082625                0           999188     -2.05245e+06         -4261.54
         0.178203        0.0901875                0           860709     -2.09001e+06         -2271.04
         0.183125          0.09775                0           716109     -2.13499e+06          2858.16
         0.188047         0.105313                0           542169     -2.15538e+06         -317.742
         0.192969         0.112875                0           366529      -2.1759e+06         -1181.84
         0.197891         0.120438                0           182335     -2.17485e+06          1161.32
         0.202813            0.128                0         -320.161     -1.30182e+06          218.406
            0.185            0.065                0      1.69441e+06     -2.55063e+06         -497.184
         0.190625         0.072875                0      1.61723e+06     -2.66178e+06         -2008.64
          0.19625          0.08075                0      1.46553e+06     -2.78073e+06          4199.35
         0.201875         0.088625                0      1.23049e+06     -2.90179e+06          2462.35
           0.2075           0.0965                0           966631     -2.95707e+06          5255.26
         0.213125         0.104375                0           681278     -2.97067e+06         -1892.02
          0.21875          0.11225                0           418073       -2.934e+06         -1332.06
         0.224375         0.120125                0           188669     -2.87201e+06         -743.798
             0.23            0.128                0          92.1168     -1.73366e+06          51.6395
                0            0.085                0           271130          3.56224         -1.86013
                0         0.090375                0           231985          48.3093         -20.5381
                0          0.09575                0           194426           20.136         -4.23961
                0         0.101125                0           158609         -2.42731         -6.70249
                0           0.1065                0           124153         -3.15714         -9.58559
                0         0.111875                0          91259.7        -0.622661          1.68875
                0          0.11725                0            59540         -10.7424          3.84065
                0         0.122625                0          29222.5          -9.7445          -2.0627
                0            0.128                0         -23.5463          13.4721        -0.628347
        0.0015625            0.085                0           271227         -11663.6          6.43432
        0.0015625         0.090375                0           231983         -11281.3         -53.3451
        0.0015625          0.09575                0           194512         -10648.9         -10.7675
        0.0015625         0.101125                0           158589         -10187.8         -16.4636
        0.0015625           0.1065                0           124185         -9779.38         -10.6707
        0.0015625         0.111875                0          91171.2         -9387.41         -40.6961
        0.0015625          0.11725                0          59545.6            -9029         -8.86883
        0.0015625         0.122625                0          29160.4          -8625.5          13.2447
        0.0015625            0.128                0         -16.3435         -4601.12        -0.846378
         0.003125            0.085                0           271280         -23412.8          22.0569
         0.003125         0.090375                0           232006         -22327.4         -95.1685
         0.003125          0.09575                0           194509           -21425         -150.189
         0.003125         0.101125                0           158562         -20488.8        -0.545395
         0.003125           0.1065                0           124280         -19686.3          10.3997
         0.003125         0.111875                0          91195.1         -18772.8         -3.06043
         0.003125          0.11725                0            59561         -18005.8          11.3191
         0.003125         0.122625                0          29181.4         -17278.9         -26.6897
         0.003125            0.128                0         -9.14066          -9215.7         -1.06441
        0.0046875            0.085                0           271306         -35188.9         -7.51407
        0.0046875         0.090375                0           231964         -33306.3         -56.2128
        0.0046875          0.09575                0           194430         -32023.5          -88.074
        0.0046875         0.101125                0           158586         -30667.9         0.898092
        0.0046875           0.1065                0           124433         -29468.1          12.7382
        0.0046875         0.111875                0          91308.1         -28192.4         -50.4635
        0.0046875          0.11725                0          59603.3         -26938.3          80.9239
        0.0046875         0.122625                0          29259.2         -25816.9         -13.6238
        0.0046875            0.128                0         -11.9271         -14576.6         -1.11596
          0.00625            0.085                0           271505         -46674.2         -156.186
          0.00625         0.090375                0           232164         -44665.2         -221.741
          0.00625          0.09575                0           194482         -42649.2          115.438
          0.00625         0.101125                0           158620         -40837.1       -0.0407448
          0.00625           0.1065                0           124599           -39122         -5.06372
          0.00625         0.111875                0          91421.1           -37612         -97.8665
          0.00625          0.11725                0          59695.4         -36078.9          55.4728
          0.00625         0.122625                0          29274.5         -34607.6           56.532
          0.00625            0.128                0         -14.7136         -19937.5         -1.16751
        0.0078125            0.085                0           271905         -58406.6         -116.128
        0.0078125         0.090375                0           232365           -56024          -387.27
        0.0078125          0.09575                0           194666           -53515          624.356
        0.0078125         0.101125                0           158754         -50781.9         -56.4821
        0.0078125           0.1065                0           124713         -48970.8         -106.685
        0.0078125         0.111875                0          91461.5           -47000         -28.2432
        0.0078125          0.11725                0          59789.1         -45152.1           11.357
        0.0078125         0.122625                0          29277.6         -43339.7         -43.6098
        0.0078125            0.128                0         -19.9264         -27310.7        0.0128955
         0.009375            0.085                0           272239         -70155.4           124.32
         0.009375         0.090375                0           232577           -67247         -364.986
         0.009375          0.09575                0           194654         -64140.6          364.124
         0.009375         0.101125                0           159145           -61022          74.3788
         0.009375           0.1065                0           124731         -58869.2          -90.065
         0.009375         0.111875                0          91364.5         -56331.8         -281.138
         0.009375          0.11725                0          59838.7         -54204.4          50.0147
         0.009375         0.122625                0          29267.7         -51909.2         -26.5286
         0.009375            0.128                0         -25.1391         -34683.8           1.1933
        0.0109375            0.085                0           272572         -81904.1          364.768
        0.0109375         0.090375                0           232817         -78152.4         -31.1603
        0.0109375          0.09575                0           194668         -74663.2        -0.495361
        0.0109375         0.101125                0           159587         -71321.1          242.154
        0.0109375           0.1065                0           124748         -68767.7         -73.4461
        0.0109375         0.111875                0          91477.6         -65950.9         -413.519
        0.0109375          0.11725                0          59888.3         -63256.7          88.6725
        0.0109375         0.122625                0            29326         -60642.1          9.37823
        0.0109375            0.128                0         -11.4797         -37298.4           8.5143
           0.0125            0.085                0           272906         -93652.9          605.217
           0.0125         0.090375                0           233372         -88811.3          465.475
           0.0125          0.09575                0           194842         -85080.3          99.8644
           0.0125         0.101125                0           159813         -81620.8         -16.9297
           0.0125           0.1065                0           124765         -78666.1          -56.827
           0.0125         0.111875                0          91876.7         -75404.9           -342.4
           0.0125          0.11725                0          59937.9           -72309           127.33
           0.0125         0.122625                0          29446.6         -69504.3         -22.0308
           0.0125            0.128                0          2.17972         -39913.1          15.8353
           0.0125            0.062                0           447059          -126779         -168.764
           0.0125         0.064875                0           432986          -118657          15.1686
           0.0125          0.06775                0           410932          -112904         -129.286
           0.0125         0.070625                0           387217          -108586         -74.2429
           0.0125           0.0735                0           362951          -104748         -457.923
           0.0125         0.076375                0           339366          -102192          212.064
           0.0125          0.07925                0           316909         -98924.6          445.921
           0.0125         0.082125                0           294466         -95685.8          586.629
           0.0125            0.085                0           272906         -93652.9          605.217
          0.03875         0.059875                0           509159          -380546          11.6625
        0.0381641        0.0627031                0           480892          -361795         -1.18641
        0.0375781        0.0655313                0           453350          -344738          74.5593
        0.0369922        0.0683594                0           426497          -328576         -231.041
        0.0364063        0.0711875                0           400673          -314325         -488.786
        0.0358203        0.0740156                0           375029          -299634         -373.575
        0.0352344        0.0768437                0           350844          -286581          -933.22
        0.0346484        0.0796719                0           326616          -274107          478.876
        0.0340625           0.0825                0           303189          -262742          1381.33
            0.065          0.05775                0           591015          -669607           -125.5
        0.0638281        0.0605312                0           557128          -634574         -5.85742
        0.0626562        0.0633125                0           524373          -602291          275.703
        0.0614844        0.0660938                0           492872          -572160         -357.453
        0.0603125         0.068875                0           463007          -544953         -785.339
        0.0591406        0.0716562                0           432961          -517873         -312.034
        0.0579688        0.0744375                0           405024          -493933          1243.44
        0.0567969        0.0772188                0           377342          -470546          193.104
         0.055625             0.08                0           350551          -448470         -1182.15
          0.09125         0.055625                0           725073     -1.01077e+06          38.8217
        0.0894922        0.0583594                0           680973          -954845          61.5322
        0.0877344        0.0610938                0           638930          -903533          4.09326
        0.0859766        0.0638281                0           598329          -855406         -134.028
        0.0842188        0.0665625                0           560232          -811862           249.17
        0.0824609        0.0692969                0           522945          -769811         -635.905
        0.0807031        0.0720312                0           487715          -731666          36.0228
        0.0789453        0.0747656                0           453358          -694876          602.953
        0.0771875           0.0775                0           421983          -662416          276.563
           0.1175           0.0535                0           927372     -1.42583e+06          465.081
         0.115156        0.0561875                0           867473     -1.34286e+06         -279.364
         0.112812         0.058875                0           810541     -1.26682e+06          925.667
         0.110469        0.0615625                0           755540     -1.19436e+06         -395.698
         0.108125          0.06425                0           704190     -1.13044e+06          1503.75
         0.105781        0.0669375                0           654687     -1.06861e+06         -494.311
         0.103438         0.069625                0           608001     -1.01179e+06         -206.507
         0.101094        0.0723125                0           565126          -961573         -366.215
          0.09875            0.075                0           522993          -911904          1040.27
          0.14375         0.051375                0      1.22782e+06     -1.93218e+06          31.9655
          0.14082        0.0540156                0       1.1434e+06     -1.81623e+06          509.156
         0.137891        0.0566563                0      1.06325e+06     -1.70887e+06         -284.035
         0.134961        0.0592969                0           987439     -1.60881e+06          1919.18
         0.132031        0.0619375                0           915692     -1.51673e+06         -1805.37
         0.129102        0.0645781                0           849005     -1.43275e+06          279.655
         0.126172        0.0672187                0           783962     -1.35323e+06         -879.301
         0.123242        0.0698594                0           722457     -1.27597e+06           -480.7
         0.120313           0.0725                0           665543     -1.20549e+06          1746.94
             0.17          0.04925                0      1.68742e+06     -2.52416e+06          898.919
         0.166484        0.0518438                0      1.56489e+06     -2.37612e+06          421.281
         0.162969        0.0544375                0      1.44828e+06     -2.23908e+06         -1500.08
         0.159453        0.0570313                0      1.33705e+06     -2.10802e+06          359.174
         0.155938         0.059625                0      1.23168e+06     -1.98635e+06         -2992.39
         0.152422        0.0622187                0       1.1348e+06     -1.87563e+06          5381.42
         0.148906        0.0648125                0       1.0403e+06     -1.76562e+06          895.137
         0.145391        0.0674062                0           954979     -1.66251e+06         -1771.66
         0.141875             0.07                0           872881      -1.5653e+06          -486.85
          0.19625         0.047125                0      2.45898e+06     -3.02369e+06          512.715
         0.192148        0.0496719                0      2.27556e+06     -2.93244e+06         -562.527
         0.188047        0.0522188                0       2.0912e+06     -2.80555e+06          1924.69
         0.183945        0.0547656                0      1.91107e+06       -2.671e+06         -365.457
         0.179844        0.0573125                0      1.74298e+06     -2.53584e+06         -1456.61
         0.175742        0.0598594                0      1.58446e+06     -2.40168e+06          2187.54
         0.171641        0.0624062                0      1.44192e+06      -2.2643e+06         -462.559
         0.167539        0.0649531                0      1.31073e+06     -2.13379e+06          969.184
         0.163438           0.0675                0      1.18483e+06     -2.00687e+06          225.285
           0.2225            0.045                0      2.07267e+06     -3.19126e+06         -8371.23
         0.217812           0.0475                0      4.10767e+06     -1.88302e+06          425.495
         0.213125             0.05                0      3.71435e+06     -2.73869e+06          2653.33
         0.208437           0.0525                0      3.20703e+06     -3.01609e+06          782.375
          0.20375            0.055                0      2.82774e+06     -3.04363e+06          480.156
         0.199063           0.0575                0      2.45865e+06     -2.96651e+06           1330.2
         0.194375             0.06                0      2.15764e+06     -2.85569e+06          1461.26
         0.189688           0.0625                0      1.91113e+06     -2.70798e+06         -690.109
            0.185            0.065                0      1.69441e+06     -2.55063e+06         -497.184
                0            0.062                0           471470         -50.9015         -11.9616
                0         0.064875                0           442059          57.4209         -19.0055
                0          0.06775                0           414302           41.986          3.33052
                0         0.070625                0           387931         -39.0871         -14.5705
                0           0.0735                0           362894         -59.3001         -17.4812
                0         0.076375                0           338848         -23.9679         -2.51768
                0          0.07925                0           315517         -6.10858          2.10803
                0         0.082125                0           293002          -15.259          2.96931
                0            0.085                0           271130          3.56224         -1.86013
        0.0015625            0.062                0           471242         -16585.3          -6.8796
        0.0015625         0.064875                0           441706         -15806.7         -65.6856
        0.0015625          0.06775                0           414079         -14780.3         -9.04827
        0.0015625         0.070625                0           387716         -14127.1         -26.9882
        0.0015625           0.0735                0           362845         -13106.5          66.9393
        0.0015625         0.076375                0           338692         -12869.3          -26.507
        0.0015625          0.07925                0           315432         -12370.9         -22.0675
        0.0015625         0.082125                0           292991         -12023.9          16.0203
        0.0015625            0.085                0           271227         -11663.6          6.43432
         0.003125            0.062                0           471013         -33126.3         -6.30825
         0.003125         0.064875                0           441519         -31435.3          -107.58
         0.003125          0.06775                0           413916         -29149.4          51.3007
         0.003125         0.070625                0           387726         -27675.9          126.181
         0.003125           0.0735                0           362649         -26416.7          230.359
